id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
1197;Jordana Vallejo Vicens;F;2003-02-16;San Miguel;2023-05-30;Bronce
1198;Gisela Pascual Vallés;F;1984-12-18;San Borja;7 de abril de 2023;Bronce
1199;Narcisa Haro Daza;F;12/01/1990;Ate;09/01/2024;Bronce
1200;Berta Salmerón-Cuervo;F;1960-04-19;San Martín de Porres;04/04/2023;Oro
1201;Marcia Coll Tomás;F;1938-05-31;Comas;19/01/2024;Plata
1202;Alex Gilabert Torrent;M;30/03/1978;Ate;2023-09-10;Oro
1203;Ana Belén Lamas Peiró;F;26/01/1966;Magdalena del Mar;2023-06-28;Sin Programa
1204;Alondra Gabaldón Villaverde;F;2004-08-18;Chorrillos;2023-08-02;Bronce
1205;Gala Soria Sanz;F;30/07/2002;San Juan de Lurigancho;2023-02-15;Sin Programa
1206;Almudena Morante Calderón;F;23 de marzo de 1937;San Juan de Lurigancho;2023-06-04;Plata
1207;Melisa Llanos-Lago;F;15/10/1958;Pueblo Libre;23/07/2023;Bronce
1208;Macaria Mariana Dávila Peñas;F;1946-01-08;San Borja;2023-05-05;Bronce
1209;Gervasio Bermejo;M;31/08/2002;Santiago de Surco;2023-01-22;Bronce
1210;Dionisia Peñalver-Gisbert;F;06/07/1958;San Juan de Lurigancho;2023-08-20;Bronce
1211;Graciela Osorio-Ochoa;F;1960-07-16;Magdalena del Mar;5 de agosto de 2023;Sin Programa
1212;Ruy del Agudo;M;31/12/1998;Jesús María;2023-10-07;Sin Programa
1213;Valero Chamorro-Sabater;M;09/08/1984;Pueblo Libre;11/05/2023;Plata
1214;Darío Benítez Vilar;M;19/04/1968;San Juan de Lurigancho;19 de enero de 2023;Bronce
1215;Curro Conesa Estévez;M;27/09/1975;San Martín de Porres;2023-12-25;Sin Programa
1216;Fidela Carrasco Grau;F;2005-05-11;San Juan de Lurigancho;19/12/2023;Sin Programa
1217;Ruperta Murillo;F;29/06/1962;Barranco;15 de febrero de 2023;Plata
1218;Juliana Tejero Tello;F;1996-06-01;;2023-11-19;Sin Programa
1219;Manolo Cuéllar Reig;M;1985-03-07;Rímac;28/01/2023;Oro
1220;Domingo Aroca Castell;M;1987-11-21;Pueblo Libre;2023-06-20;Bronce
1221;Martina Candelaria Cañizares Vila;F;30/05/1971;Surco;31/03/2023;Bronce
1222;Violeta Collado Barba;F;1949-01-08;Villa El Salvador;2023-03-30;Plata
1223;Efraín Escolano Villanueva;M;1966-05-23;Surco;18/02/2023;Bronce
1224;María Belén Alfonso;F;05/01/1964;Comas;23/03/2023;Sin Programa
1225;Anselma Gascón Sanchez;F;5 de febrero de 1984;Chorrillos;19 de enero de 2024;Bronce
1226;Jonatan Toño Tirado Donaire;M;09/09/1983;Los Olivos;20/01/2024;Oro
1227;Severo Reig Clavero;M;15/03/2005;Villa El Salvador;2023-12-13;Sin Programa
1228;Segismundo Rodolfo Espada Vicente;M;1974-08-13;San Borja;2023-03-25;Sin Programa
1229;Celso Noriega Santana;M;1998-10-24;Jesús María;2023-05-28;Sin Programa
1230;Marta Anastasia Gras Pineda;F;13 de agosto de 1993;Barranco;2023-10-05;Plata
1231;Blas Camps;M;1947-06-13;Barranco;06/12/2023;Bronce
1232;Cosme Yáñez Varela;M;1942-02-16;Los Olivos;03/08/2023;Plata
1233;Sarita Conde;F;06/12/1999;San Miguel;13 de mayo de 2023;Sin Programa
1234;Ariadna Carmen Tamarit Arias;F;23/09/1938;Los Olivos;2023-10-18;Sin Programa
1235;Lidia Carpio-Buendía;F;1987-10-12;Comas;25/07/2023;Bronce
1236;Mónica de Abella;F;1967-11-09;San Juan de Lurigancho;2023-09-17;Sin Programa
1237;Juan Carlos Rivero;M;1967-01-27;Ate;2023-07-28;Bronce
1238;Ulises Aroca Romeu;M;27/02/1956;Comas;2023-10-04;Plata
1239;Rosario Toledo Piquer;F;21/01/1969;San Miguel;2023-06-04;Bronce
1240;Marita Cabañas Roig;F;1960-01-02;Miraflores;2023-03-19;Bronce
1241;Edu Tejada Guerrero;M;26 de marzo de 1965;;21 de noviembre de 2023;Sin Programa
1242;Elodia Real Jiménez;F;05/04/2003;Los Olivos;03/06/2023;Plata
1243;Adela Aguilar Yáñez;F;09/06/1941;Independencia;2023-09-23;Plata
1244;Juan Bautista Aguilar Perez;M;1960-04-23;Chorrillos;08/05/2023;Bronce
1245;Noemí Moles Rebollo;F;1990-07-28;Lince;2023-01-04;Sin Programa
1246;Ascensión Cortes Rojas;F;30 de junio de 1988;Lince;2023-12-11;Sin Programa
1247;Dolores Dorita Roda Pavón;F;2000-01-14;Chorrillos;2023-12-01;Sin Programa
1248;Eliana Nieves Puerta Frías;F;2 de septiembre de 1965;Los Olivos;2023-10-05;Bronce
1249;Leoncio Tolosa;M;25/11/1949;La Molina;01/02/2023;Bronce
1250;Flora Tomás Izaguirre;F;1973-06-30;La Molina;13/05/2023;Sin Programa
1251;Maricruz Ocaña Puig;F;2004-08-10;San Isidro;2023-06-07;Bronce
1252;Teófilo Carrera Gras;M;14 de marzo de 1965;Chorrillos;15/02/2023;Bronce
1253;Rosendo de Cabrera;M;11/08/1938;Jesús María;2023-01-16;Sin Programa
1254;Liliana Pérez Nevado;F;1980-05-02;Breña;2023-05-22;Bronce
1255;María Luisa Azorin-Cuevas;F;02/11/1985;Magdalena del Mar;2023-08-12;Bronce
1256;Maximino Adadia;M;01/09/1998;Magdalena del Mar;2023-03-29;Bronce
1257;Sandra Codina Soto;F;23/04/1956;Pueblo Libre;2023-06-09;Sin Programa
1258;Irma Anunciación Baró Jódar;F;29/02/1976;San Juan de Lurigancho;2023-03-19;Plata
1259;Gil Bernal Arellano;M;14/10/1971;Miraflores;29/10/2023;Sin Programa
1260;Herberto Vázquez;M;1966-06-10;Rímac;2023-03-01;Bronce
1261;Pelayo Barceló Díez;M;28/05/1988;Chorrillos;2023-12-06;Sin Programa
1262;Isidoro de Franch;M;1946-06-04;San Isidro;26/11/2023;Sin Programa
1263;Eric Ferreras-Aragonés;M;12 de junio de 1953;Comas;17/12/2023;Oro
1264;Lina Lorena Guardiola Doménech;F;1959-10-31;La Molina;2023-10-30;Plata
1265;Geraldo Haro Abad;M;1977-07-22;Breña;16/09/2023;Sin Programa
1266;Antonia Llorente Pulido;F;03/01/1962;Villa El Salvador;2023-01-28;Sin Programa
1267;Nayara Prats Ramirez;F;6 de junio de 1994;Santiago de Surco;31/10/2023;Bronce
1268;Cornelio Juan Antonio Alcántara Bayona;M;2005-11-07;Independencia;2023-06-14;Sin Programa
1269;Malena Luís Oliveras;F;11/01/1958;San Juan de Lurigancho;14/12/2023;Bronce
1270;Sabina Lloret Gonzalo;F;17/06/1971;Pueblo Libre;2024-01-09;Sin Programa
1271;Cleto Javi Quintero Acuña;M;1957-08-10;Chorrillos;01/12/2023;Sin Programa
1272;Carmelita Ramírez Velasco;F;01/01/1946;Magdalena del Mar;10/05/2023;Sin Programa
1273;Manuelita Belmonte Vaquero;F;24/04/2001;Lince;2023-03-09;Sin Programa
1274;Evita Caro Vilanova;F;1942-10-24;Villa El Salvador;2023-10-06;Bronce
1275;Urbano Ibáñez Salas;M;1949-12-12;San Isidro;2023-11-05;Bronce
1276;Lope Tomás;M;14/09/1963;Pueblo Libre;2023-11-04;Bronce
1277;Prudencia Nicolás Segarra;F;18/01/1984;San Juan de Lurigancho;2023-12-08;Plata
1278;Vidal de Toledo;M;1955-11-23;Lince;01/09/2023;Sin Programa
1279;Dora Bauzà Piñeiro;F;19/03/1971;San Miguel;07/06/2023;Sin Programa
1280;Nilo Gras Moles;M;22/11/1974;Pueblo Libre;2023-05-12;Plata
1281;Feliciana Villalonga;F;1961-09-04;;09/05/2023;Sin Programa
1282;Adelia Lago-Hurtado;F;1990-03-20;;02/01/2023;Oro
1283;Arturo Pujol Nogués;M;1950-02-18;Ate;11/10/2023;Oro
1284;Manola Escalona Tamayo;F;1967-07-31;Comas;2023-08-19;Sin Programa
1285;Felicidad Gil Leon;F;1946-11-02;Santiago de Surco;2023-08-29;Plata
1286;Raúl Falcón Valenzuela;M;1954-02-23;Chorrillos;2024-01-24;Bronce
1287;Desiderio Herranz Lara;M;20/12/1947;Independencia;14 de julio de 2023;Sin Programa
1288;Crescencia Franco Iborra;F;20/12/1976;San Borja;2023-06-29;Sin Programa
1289;Felipa Calixta Campillo Carretero;F;1964-09-12;Independencia;15/04/2023;Plata
1290;Nicolasa Ugarte Agudo;F;17/10/1964;;16/01/2023;Plata
1291;Alondra Toledo-Pera;F;8 de agosto de 1955;Barranco;2023-12-13;Sin Programa
1292;Estela Leire Llobet Tudela;F;1993-06-20;Ate;17/10/2023;Sin Programa
1293;Roberto Vicente Losada;M;27/08/1976;San Juan de Lurigancho;2024-01-23;Sin Programa
1294;Dan Castellanos;M;28 de noviembre de 1951;Lince;13/06/2023;Bronce
1295;Lucila Rocha Tejera;F;09/02/1968;Barranco;2023-07-28;Oro
1296;Alejandra Valverde-Olivera;F;18/12/1957;Chorrillos;2023-03-15;Sin Programa
1297;Teodora Díaz;F;1964-05-02;Comas;2023-03-29;Bronce
1298;Azeneth del Moles;F;2001-03-01;La Molina;28/02/2023;Sin Programa
1299;Adolfo Galvez Pino;M;1967-09-18;Jesús María;2023-10-14;Sin Programa
1300;Armida Eufemia Pardo Jover;F;2000-04-06;;2023-09-09;Sin Programa
1301;Maite Jódar Gálvez;F;18/11/2007;Lince;18/06/2023;Bronce
1302;Jonatan Novoa Paz;M;15/07/2001;Lince;2023-03-29;Sin Programa
1303;Leticia Rodrigo Galvez;F;22/08/1947;Villa El Salvador;2023-10-10;Bronce
1304;Pancho Perales;M;1972-10-15;Breña;30/11/2023;Plata
1305;Tania Pérez Losa;F;21 de junio de 1945;Pueblo Libre;2023-05-02;Plata
1306;Cipriano de Granados;M;1938-08-30;Pueblo Libre;30/09/2023;Bronce
1307;Poncio Lerma Gutiérrez;M;1985-08-15;Pueblo Libre;07/11/2023;Sin Programa
1308;Inocencio Piquer-Ferrández;M;20/06/1971;Pueblo Libre;23/11/2023;Sin Programa
1309;Salomón Conde Suárez;M;1942-04-06;Miraflores;2023-12-16;Sin Programa
1310;Carmen Robles Valero;F;1986-04-18;San Isidro;2023-07-17;Sin Programa
1311;Virginia Villanueva Moles;F;30/10/1943;Chorrillos;02/02/2023;Bronce
1312;Eutimio del Asenjo;M;1955-06-25;Los Olivos;2023-07-15;Sin Programa
1313;Augusto Cárdenas;M;07/11/1972;La Molina;2023-05-01;Sin Programa
1314;Concepción Izquierdo Tamayo;F;01/08/1975;Surco;2023-12-26;Bronce
1315;Javiera Nadal Juan;F;1984-06-24;San Juan de Lurigancho;13/07/2023;Bronce
1316;Fernanda Jiménez Núñez;F;1971-04-10;San Martín de Porres;24 de septiembre de 2023;Bronce
1317;Guiomar Carrión Ortega;F;2002-04-19;Pueblo Libre;2023-04-15;Bronce
1318;Chita Maricruz Díaz Luís;F;1944-09-28;Comas;2023-01-08;Bronce
1319;Fermín Vicens Torrent;M;26 de junio de 1979;Santiago de Surco;29/11/2023;Plata
1320;Vilma de Piquer;F;1946-04-20;San Martín de Porres;2023-05-14;Sin Programa
1321;Eloísa Jordana Coca Diez;F;1976-03-30;San Borja;4 de octubre de 2023;Sin Programa
1322;Ignacia Quiroga Bellido;F;24 de mayo de 1977;Comas;2023-04-29;Plata
1323;Cecilio Nuñez Gracia;M;1972-11-13;Breña;2023-07-14;Oro
1324;Federico Manuel Lastra;M;1960-01-03;Miraflores;2023-12-17;Sin Programa
1325;Mireia Gertrudis Linares Salgado;F;25/12/1962;Independencia;17/08/2023;Sin Programa
1326;Piedad Viñas Sanjuan;F;1999-05-18;San Isidro;14/10/2023;Sin Programa
1327;Celso Espejo;M;1982-10-27;Jesús María;17/12/2023;Sin Programa
1328;Begoña Guitart Infante;F;23/11/1946;Lince;2023-07-04;Sin Programa
1329;Clementina Diaz Puerta;F;08/01/1980;San Borja;2024-01-04;Sin Programa
1330;Arcelia Bartolomé Sáenz;F;07/02/1937;La Molina;06/11/2023;Sin Programa
1331;Amando Amo-Puerta;M;19/11/1979;San Isidro;2023-04-16;Plata
1332;Ramona Blanco-Calleja;F;14/12/2005;San Miguel;12/01/2023;Bronce
1333;María Pilar Cortés Blasco;F;1941-11-11;San Martín de Porres;28/08/2023;Plata
1334;Esmeralda Grande;F;1983-10-13;San Borja;2023-05-12;Bronce
1335;Paz Luz Salazar;F;1936-03-06;Villa El Salvador;12/05/2023;Oro
1336;Benigna Zurita Donaire;F;27/03/1961;San Miguel;10/01/2024;Bronce
1337;Ale Palacios Morell;M;1937-10-07;San Martín de Porres;21/05/2023;Bronce
1338;Josefina del Salgado;F;08/08/1963;Los Olivos;2023-07-25;Sin Programa
1339;Paco Elorza Saura;M;05/09/1979;;14/06/2023;Plata
1340;Isaac Juan Francisco Menendez Olivera;M;08/12/1958;Barranco;30/07/2023;Sin Programa
1341;Julián de Borrás;M;07/11/1954;Rímac;12/03/2023;Sin Programa
1342;Fabio del Revilla;M;1991-02-15;Ate;02/08/2023;Bronce
1343;Calixta Mateos Alarcón;F;02/08/1990;Rímac;2023-07-14;Bronce
1344;Lourdes Cerezo Núñez;F;2002-07-31;Magdalena del Mar;28/11/2023;Sin Programa
1345;Joel Aguirre Téllez;M;1939-11-12;Independencia;2023-12-20;Plata
1346;Eutimio de Ros;M;16/12/1967;Lince;2023-06-25;Bronce
1347;Marc Guardia Aguilar;M;1 de junio de 1963;San Martín de Porres;15/01/2024;Plata
1348;Florentina Fabregat-Requena;F;1977-02-22;Barranco;14/03/2023;Bronce
1349;Isaías Prat-Iborra;M;14/04/1947;Ate;2023-04-22;Bronce
1350;Otilia Porta Pineda;F;26 de enero de 1987;;02/08/2023;Bronce
1351;Eleuterio Bernad Roca;M;1986-05-25;Los Olivos;2023-01-06;Sin Programa
1352;Juan Llabrés López;M;1971-08-01;Miraflores;2023-12-19;Sin Programa
1353;Rufina Leiva-Rey;F;15/08/1972;San Martín de Porres;2023-01-08;Sin Programa
1354;Teodosio Bayona Esparza;M;1956-10-25;Breña;28/07/2023;Sin Programa
1355;Ema Cano Sarabia;F;1941-05-12;Miraflores;2023-01-07;Plata
1356;Jennifer Elena Téllez Expósito;F;1979-09-26;Magdalena del Mar;14/05/2023;Bronce
1357;Agustina Cornejo Ayala;F;1958-08-21;Chorrillos;2023-08-11;Bronce
1358;Aitor Estevez-Calatayud;M;26/01/1942;La Molina;2023-12-09;Bronce
1359;Eloy Casares Ríos;M;1976-10-07;;26/06/2023;Sin Programa
1360;Demetrio Bosch Contreras;M;1989-02-12;Comas;2023-12-17;Oro
1361;Leire Gaya Nogués;F;30/10/1963;Jesús María;2023-01-03;Oro
1362;Fabricio Valentín;M;09/08/1997;Pueblo Libre;17/05/2023;Sin Programa
1363;Jesús Angulo Murillo;M;2001-03-23;Comas;21 de julio de 2023;Plata
1364;Soledad Coll Barba;F;20 de septiembre de 1980;Barranco;19/02/2023;Bronce
1365;Román Poza Bellido;M;13/03/1980;Magdalena del Mar;2023-12-02;Sin Programa
1366;José Escudero-Fernandez;F;1988-09-11;Independencia;19/08/2023;Bronce
1367;Sebastian Pizarro Alberola;M;1991-06-03;San Miguel;25/08/2023;Sin Programa
1368;Rebeca Ibarra Plaza;F;28/09/1980;Barranco;2023-09-03;Sin Programa
1369;Delia de Flor;F;19/02/1975;Chorrillos;13/10/2023;Bronce
1370;Paulina de Vázquez;F;02/12/1984;San Juan de Lurigancho;26/12/2023;Bronce
1371;Jordi Porcel Miguel;M;4 de enero de 1991;Santiago de Surco;29/01/2024;Bronce
1372;Candela Arnal Viñas;F;1988-07-12;Chorrillos;2024-01-19;Sin Programa
1373;Dolores Teruel Martín;F;1972-03-25;Villa El Salvador;2023-08-23;Plata
1374;Geraldo Azorin Gibert;M;1956-12-22;Rímac;2023-02-22;Sin Programa
1375;Desiderio Rovira Morata;M;15/10/1998;Ate;06/03/2023;Bronce
1376;Carina Llorente Carretero;F;05/12/1942;Surco;13/05/2023;Bronce
1377;Rosa Herrero;F;1963-11-08;;10 de noviembre de 2023;Bronce
1378;Alondra Talavera Cortina;F;21/09/1939;Santiago de Surco;2023-05-12;Sin Programa
1379;Regina Borrás Ibarra;F;2000-04-08;La Molina;4 de marzo de 2023;Sin Programa
1380;Josep Bravo Nevado;M;1937-04-18;Independencia;2023-01-17;Sin Programa
1381;Amor Pagès Correa;M;1964-03-25;Chorrillos;27/06/2023;Bronce
1382;Ruy Campo-Casas;M;14/03/2001;Rímac;08/09/2023;Bronce
1383;Cruz del Olivera;F;15/04/1953;Rímac;09/04/2023;Bronce
1384;Quique de Almazán;M;06/07/1953;Comas;2023-04-10;Bronce
1385;Felisa Cañizares;F;20 de junio de 1971;Ate;24/08/2023;Plata
1386;Vinicio Ariza Toro;M;1950-10-14;Pueblo Libre;17/06/2023;Plata
1387;Lino del Trillo;M;1963-06-12;Comas;12/06/2023;Bronce
1388;Loreto Estévez Oliveras;M;2003-07-06;;04/11/2023;Sin Programa
1389;Pío Solís Llopis;M;01/11/1959;San Borja;05/03/2023;Oro
1390;Zoraida Teodora Cueto Bayón;F;16/01/1943;Villa El Salvador;28/03/2023;Sin Programa
1391;Casemiro Sancho-Marqués;M;1950-04-11;Los Olivos;01/07/2023;Sin Programa
1392;Macarena Pedraza Santiago;F;10/04/1948;Chorrillos;27/10/2023;Bronce
1393;Román Velasco Pinilla;M;2007-12-16;Ate;2023-07-03;Sin Programa
1394;Verónica Alfonso Pascual;F;2006-02-28;Los Olivos;2023-02-12;Sin Programa
1395;Dimas Felipe Barroso Ponce;M;1950-11-23;San Isidro;2023-03-26;Sin Programa
1396;Luciana Valencia Correa;F;27 de junio de 1961;Lince;24/10/2023;Sin Programa
1397;Elisabet Etelvina Redondo Montserrat;F;10 de diciembre de 1945;Ate;2023-09-09;Plata
1398;Ariadna Zabala Batlle;F;26/12/1962;Independencia;22/01/2024;Bronce
1399;Silvestre Castilla Escalona;M;12/02/1982;Ate;19/12/2023;Sin Programa
1400;Cosme Campo Torralba;M;6 de noviembre de 2004;Breña;26/05/2023;Sin Programa
1401;Ariel Antón Pont;F;14 de febrero de 1981;Magdalena del Mar;11/01/2023;Oro
1402;Lucila del Avilés;F;1981-02-16;San Borja;2023-06-19;Sin Programa
1403;Dan Belda Alberto;M;01/11/1997;Miraflores;28/05/2023;Bronce
1404;Morena Tur Bernal;F;28/08/1993;Lince;2023-08-16;Sin Programa
1405;Rosario de Paniagua;F;07/12/1947;San Juan de Lurigancho;24/09/2023;Bronce
1406;Perlita Ricart-Peinado;F;1994-04-05;Ate;13/01/2024;Sin Programa
1407;Sandra Larrañaga Ángel;F;25/05/1945;Santiago de Surco;2023-03-02;Sin Programa
1408;Paula Bejarano Mateu;F;1959-03-16;Miraflores;11/06/2023;Sin Programa
1409;Concepción Vives Caballero;F;2003-06-26;Miraflores;21/02/2023;Sin Programa
1410;Paola Guardia Pol;F;2001-02-27;Comas;31 de enero de 2024;Bronce
1411;Celia Zorrilla Ibarra;F;15/03/1954;San Juan de Lurigancho;2023-09-24;Sin Programa
1412;Maura Carmina Ribes Camacho;F;20/05/1962;Lince;5 de enero de 2024;Plata
1413;Felisa Nereida Segarra Roldán;F;1937-12-02;Lince;30/01/2024;Sin Programa
1414;Carina Escribano Querol;F;11/06/1969;Miraflores;2023-05-27;Oro
1415;Florentino Cruz-Salazar;M;10 de septiembre de 1998;San Juan de Lurigancho;2023-06-24;Sin Programa
1416;Yaiza Miró Morata;F;17 de agosto de 2004;Surco;2023-09-16;Sin Programa
1417;Haydée Ros Morales;F;1950-02-13;San Miguel;02/05/2023;Sin Programa
1418;Dalila Marcela Gargallo Perez;F;1972-01-04;Santiago de Surco;13/09/2023;Plata
1419;Ángeles Izquierdo-Palomino;F;05/08/1968;Santiago de Surco;21/05/2023;Sin Programa
1420;Jacinta del Abad;F;1944-02-25;Santiago de Surco;27/01/2023;Bronce
1421;Elodia Alegre Villaverde;F;2 de julio de 1968;;2023-03-26;Sin Programa
1422;Victor Matas Agudo;M;01/01/1961;Breña;29/10/2023;Bronce
1423;Consuela Garmendia Miranda;F;19/01/1970;Santiago de Surco;2023-08-12;Plata
1424;Rolando Llorente Vidal;M;22/07/1965;San Miguel;2023-12-06;Plata
1425;Marianela Cortes-Busquets;F;01/07/1976;San Isidro;22/10/2023;Sin Programa
1426;Jimena Pagès Costa;F;28/02/1936;La Molina;16/08/2023;Bronce
1427;Dulce Pedraza Iborra;F;1999-04-07;Lince;23/11/2023;Bronce
1428;Domitila Mas Briones;F;1994-11-24;Jesús María;2023-02-28;Plata
1429;Gloria Mariana Gelabert Berenguer;F;1952-10-25;Independencia;2023-12-14;Plata
1430;Ruy Tolosa Duran;M;19/11/1978;Jesús María;19/02/2023;Sin Programa
1431;Sara de Mas;F;1993-05-12;Villa El Salvador;27/01/2024;Sin Programa
1432;Pío Pizarro Bermudez;M;20/07/2006;Breña;14/07/2023;Sin Programa
1433;Édgar Múñiz Oliveras;M;1939-08-17;San Martín de Porres;14/07/2023;Sin Programa
1434;Hilda Carreño;F;1997-12-24;Santiago de Surco;06/08/2023;Plata
1435;Piedad Alberdi Piñeiro;F;2007-08-28;Magdalena del Mar;2023-12-06;Plata
1436;Encarnación Zamora Armengol;F;1973-08-12;Breña;2023-07-30;Bronce
1437;Luz Conde Morillo;F;19/01/1955;San Miguel;2023-11-01;Bronce
1438;Octavia Giner-Coronado;F;2002-12-03;Comas;15/04/2023;Plata
1439;Nerea Pozo Salinas;F;1964-12-05;Villa El Salvador;03/01/2023;Bronce
1440;Maricela Ligia Bosch Girona;F;21/03/1974;Independencia;2023-06-19;Bronce
1441;Ema Prado;F;1998-01-07;San Martín de Porres;2023-10-12;Sin Programa
1442;Blas Navarrete Blanch;M;14/12/1977;Ate;2023-09-06;Sin Programa
1443;Lucho de Pujol;M;03/09/1954;San Martín de Porres;2023-05-08;Sin Programa
1444;Aristides Pujadas Valls;M;15/07/1953;Comas;13/07/2023;Bronce
1445;Remedios Castrillo;F;14 de septiembre de 1994;;2023-01-19;Bronce
1446;Juliana Figuerola Torrents;F;29/03/1982;;01/02/2023;Sin Programa
1447;Modesta Ferrández;F;29/10/1983;Miraflores;2023-02-18;Sin Programa
1448;María Manuela Zamora-Hoz;F;1969-04-23;Pueblo Libre;2023-02-08;Sin Programa
1449;Andrea Larrea Ropero;F;11 de enero de 2006;Rímac;07/12/2023;Sin Programa
1450;Octavio Borrás Capdevila;M;2005-12-28;San Martín de Porres;6 de abril de 2023;Sin Programa
1451;Héctor Pavón;M;04/01/1970;Villa El Salvador;22/03/2023;Bronce
1452;Celestina Montes Ocaña;F;14/06/2004;San Isidro;31/07/2023;Sin Programa
1453;Morena Aitana Mayol Dominguez;F;1953-08-16;Independencia;2023-12-09;Bronce
1454;María Manuela Salamanca Coello;F;30/01/2007;Chorrillos;2023-12-26;Bronce
1455;Amada de Flores;F;05/08/2007;Magdalena del Mar;05/07/2023;Sin Programa
1456;Calixta Boada Capdevila;F;1947-08-04;Surco;2023-04-14;Plata
1457;Daniela Coloma Maestre;F;09/09/1981;San Martín de Porres;2023-05-07;Bronce
1458;Fabiana Cantero Mayol;F;8 de mayo de 1970;Rímac;2023-02-15;Sin Programa
1459;Jonatan de Mármol;M;02/04/1964;La Molina;26/06/2023;Bronce
1460;Rafael Galán Frías;M;19/10/1954;San Isidro;18/06/2023;Sin Programa
1461;Juan Carlos Jordán-Tomas;M;2006-11-04;;08/02/2023;Sin Programa
1462;Pastora Bibiana Alfaro Peñas;F;03/08/1943;San Miguel;2023-07-05;Bronce
1463;Yolanda Narcisa Zurita Arranz;F;27 de noviembre de 1940;Independencia;09/04/2023;Oro
1464;Carlota Barrena Luz;F;10/10/1945;Barranco;31/01/2024;Sin Programa
1465;Rosa Linares Baena;F;22/06/1982;;09/01/2024;Sin Programa
1466;Morena de Batlle;F;1956-08-28;San Martín de Porres;23/04/2023;Plata
1467;Natalio Linares;M;26/11/1940;San Juan de Lurigancho;09/01/2023;Sin Programa
1468;Toni Campos Aliaga;M;1976-06-19;Pueblo Libre;28/07/2023;Bronce
1469;Teófila Pomares Guardia;F;21/07/1960;Los Olivos;14/01/2024;Sin Programa
1470;Liliana Cabezas;F;31/01/1942;Ate;14/12/2023;Sin Programa
1471;Jose Carlos Borja Estrada;M;2004-04-01;Rímac;16/12/2023;Sin Programa
1472;Leyre Seco Almeida;F;14/08/1988;Villa El Salvador;09/10/2023;Sin Programa
1473;Delia Ávila Mayol;F;1938-02-08;Lince;24/12/2023;Sin Programa
1474;Laura Pozuelo Crespo;F;1980-12-03;San Juan de Lurigancho;29/06/2023;Sin Programa
1475;Fulgencio Ortiz Padilla;M;1956-05-10;;06/07/2023;Bronce
1476;Desiderio Vallejo Llorens;M;1987-03-22;Jesús María;15 de mayo de 2023;Bronce
1477;Maura Jiménez Pombo;F;05/01/1982;Los Olivos;2023-07-05;Sin Programa
1478;Leopoldo Losada Gomis;M;20/02/1962;Rímac;10/12/2023;Plata
1479;Francisco Pozo Cervantes;M;21/07/1986;Independencia;26/04/2023;Sin Programa
1480;Pastora Piña Viñas;F;03/06/1977;Independencia;2023-02-11;Sin Programa
1481;Trini Maura Gordillo Rincón;F;1956-11-12;Pueblo Libre;17/03/2023;Plata
1482;Maribel Corominas Roldan;F;23 de noviembre de 1943;Jesús María;21/09/2023;Sin Programa
1483;Wálter Mur Sanchez;M;2 de noviembre de 1945;;13/05/2023;Bronce
1484;Benigna Gabaldón-Chacón;F;07/08/1943;San Isidro;12/04/2023;Sin Programa
1485;Kike Octavio Francisco Cervera;M;06/10/1979;San Martín de Porres;13 de octubre de 2023;Sin Programa
1486;Noemí Zabaleta Cepeda;F;1943-11-29;Comas;20/12/2023;Sin Programa
1487;Wálter Codina;M;31/05/1945;Chorrillos;2023-02-28;Oro
1488;África Camila Moll Bauzà;F;21/10/1951;Los Olivos;08/06/2023;Sin Programa
1489;Luisina Carrasco-Espinosa;F;1978-01-27;Magdalena del Mar;2023-01-18;Sin Programa
1490;Simón Coello Andreu;M;22/02/1952;San Isidro;08/01/2023;Sin Programa
1491;Valerio Riba Reina;M;5 de septiembre de 1956;Ate;2023-05-30;Sin Programa
1492;Ismael Llanos Cornejo;M;9 de septiembre de 1993;San Borja;2024-01-28;Sin Programa
1493;Ascensión Catalá Esteban;F;26 de agosto de 1970;Barranco;02/02/2023;Bronce
1494;Rico Lasa Gual;M;22/10/1946;San Martín de Porres;17/02/2023;Sin Programa
1495;Cristina Cristina Amo Palomar;F;30/06/1983;Santiago de Surco;12/01/2023;Sin Programa
1496;Noemí Tapia Cañete;F;1943-03-02;Jesús María;2023-02-16;Bronce
1497;Soraya Somoza-Pereira;F;28/08/1944;;2023-03-26;Bronce
1498;Tamara Ponce Tur;F;17 de junio de 1974;Independencia;12/08/2023;Sin Programa
1499;Bernardita de Ferrando;F;27/05/1960;Chorrillos;23/07/2023;Plata
1500;Alcides Real Alcolea;M;1988-09-08;Los Olivos;29/01/2024;Sin Programa
1501;Haydée Girón Franco;F;1997-09-23;Miraflores;29 de abril de 2023;Sin Programa
1502;Anacleto Elorza Saavedra;M;20/03/2000;Comas;07/12/2023;Sin Programa
1503;Laura Noemí Morcillo Seco;F;1946-01-03;;2023-05-03;Bronce
1504;Inmaculada Quirós Arnaiz;F;1939-10-08;Comas;09/08/2023;Sin Programa
1505;Paulina Sara Pintor Milla;F;23/11/1999;Villa El Salvador;2023-10-08;Sin Programa
1506;Mariano Zapata;M;1983-09-14;Surco;2023-11-09;Oro
1507;Juan Bautista Canales Sanmiguel;M;1950-06-16;Miraflores;2023-08-26;Bronce
1508;Severiano de Hoyos;M;1973-05-19;Los Olivos;21/04/2023;Bronce
